Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
266063.9568,92724.72144,55421.83524,23458.09639,49813.94644,29080.81306,12535.23143,5813.626108,851.9033987,726.42,16.16,18.98,34.3,4.628945795,20.02,3.87,1.15,3.63,0.533233444,2.78,0.538855945,1.35,0.200088218,1.25,0.190993789
282096.9746,94259.54845,43529.07116,15015.59383,40880.31185,31232.19974,17599.13287,4614.940312,774.4576352,662.15,15.1,18.85,39.58,4.86412508,18.4,3.7,1.01,3.4,0.495495618,2.55,0.506506555,1.31,0.204671526,1.35,0.206273292
283826.4838,93994.92311,44772.75891,13508.00409,38807.70863,31603.12848,17350.08854,4435.137443,774.4576352,611.23,17.52,20.99,42.29,5.321052641,20.88,4.7,1.16,4.17,0.602758059,3.06,0.546041616,1.21,0.209993148,1.52,0.232248447
285509.2495,91930.8454,44150.91503,14894.98665,39951.21386,29896.85629,16935.01465,4614.940312,851.9033987,542.43,19.04,20.1,40.38,5.141957628,20.54,3.75,1.12,3.87,0.579949442,3.12,0.644837652,1.75,0.260112286,1.63,0.249055901
246945.8686,97752.60303,63272.61415,31538.7774,58604.64287,26113.38316,11373.02454,5813.626108,1161.686453,632.07,24.73,17.95,35.72,4.7953187,20.6,4.57,1.2,4.52,0.72181933,4.25,0.867496341,2.32,0.354736491,2.29,0.349900621
294904.6914,89655.06742,36144.67516,14171.34358,37807.14156,33457.77217,14693.61565,3536.123096,697.0118717,616.91,11.8,18.77,37.27,4.566420138,17.19,3.4,0.92,2.77,0.409736549,2.16,0.348907317,0.64,0.129176398,1.04,0.158906832
247833.9949,96958.72699,62106.65689,30332.70561,58318.76656,28635.69858,10127.80288,6532.837585,929.3491622,815.67,15.31,20.14,38.82,5.415788535,24.4,4.86,1.37,4.37,0.619431282,3.04,0.545528354,1.22,0.171643905,1.01,0.154322981
263259.3473,96270.70109,51613.04152,24121.43587,50099.82274,30416.15652,13780.4531,5753.691818,697.0118717,730.12,15.95,20.66,42.17,5.526201391,22.99,4.36,1.21,3.92,0.572011041,2.95,0.567959299,1.41,0.20702071,1.28,0.19557764
254284.5968,87802.69,62883.96173,33589.09945,56889.38503,27522.91236,10957.95066,6233.166136,929.3491622,926.55,14.68,23.52,47.06,6.225304486,26.23,4.75,1.34,4.29,0.588695326,2.72,0.527078659,1.32,0.18396514,1.07,0.163490683
286210.4019,92142.54568,42207.65293,14171.34358,41523.53354,33309.40068,14029.49743,3715.925966,774.4576352,948.97,11.64,21.9,43.74,5.504926105,21.61,4.1,1.19,3.15,0.445671365,2.18,0.371601829,0.76,0.146876786,1.15,0.175714286
270224.1276,89602.14235,51302.11958,25206.90049,48170.15767,28858.25582,14859.64521,5573.888949,851.9033987,740.76,15.58,20.89,44.74,5.756269307,23.34,4.44,1.21,3.84,0.552281182,2.78,0.567862195,1.52,0.213977174,1.26,0.192521739
307899.3822,86214.93792,30470.34981,10854.64614,30017.0122,32048.24297,19757.51709,3236.451648,464.6745811,534.82,11.17,19.33,41.9,5.071208399,18.71,3.66,0.81,2.93,0.416911713,2.06,0.375347256,0.86,0.133117275,0.87,0.132931677
267419.5181,90713.56881,55655.0267,31599.08099,50099.82274,27819.65535,8467.507325,4555.006023,851.9033987,537,12.3,12.9,20,3.2,14.1,3.3,1,3,0.4,2.4,0.5,1.2,0.2,1.1,0.2
255453.1841,92724.72144,58764.24607,36242.4574,52172.42597,26410.12615,4482.797996,5214.28321,929.3491622,564,12.4,9.4,21.1,2.8,13.4,2.7,1,2.7,0.4,2.3,0.4,1.1,0.2,1.1,0.1
260922.1727,98070.15345,56043.67912,19478.05947,53244.46212,29896.85629,10376.84721,5573.888949,851.9033987,527,22.6,20.8,25.7,4.4,19.1,4,1.1,3.9,0.5,3.3,0.6,1.8,0.2,1.6,0.3
264755.139,90237.24319,55810.48767,31237.25946,50885.98259,27597.09811,8218.462992,4614.940312,851.9033987,529,14.4,13.4,18.5,3.3,14,3.2,0.8,2.9,0.4,2.4,0.5,1.2,0.2,1.2,0.2
296353.7397,83886.23487,33890.49112,12362.23588,33233.12065,31009.6425,11788.09843,2936.780199,619.5661082,437.55,10.18,11.54,23.64,3.05,12.21,2.66,0.77,2.26,0.32,1.75,0.34,0.91,0.133908327,0.83,0.13
318323.1809,84150.86021,24796.02446,5970.055379,26943.8419,32641.72895,12037.14277,2157.634432,464.6745811,462.91,7.49,12.51,25.55,3.38,13.43,2.7,0.76,2.02,0.27,1.34,0.25,0.63,0.09542005,0.61,0.08
279526.0825,82827.73348,46171.90762,26835.09741,45382.86368,28561.51283,13697.43832,3596.057386,774.4576352,643.48,12.42,18.57,37.58,4.77,19.38,3.8,1.05,3.06,0.42,2.21,0.42,1.11,0.160852038,0.98,0.14
258491.5111,89443.36715,61562.5435,33468.49227,53601.8075,26558.49764,6807.211771,4974.546051,1006.794926,454,18.6,12,24,3.441147137,16,4,1.14,3.7,0.574068462,3.25,0.667795732,1.8,0.264738742,1.64,0.250583851
259426.3809,93941.99804,58764.24607,24905.38254,53601.8075,29229.18456,8384.492547,5394.086079,929.3491622,617,17,12.5,27,3.668227071,16,3.7,1.09,3.6,0.542985915,2.95,0.608909299,1.65,0.248558133,1.58,0.241416149
287005.0413,84150.86021,44928.21988,21407.77434,42881.446,27300.35512,11123.98021,3476.188807,851.9033987,410,14.2,11,22.5,2.982399292,12.6,2.9,0.82,2.95,0.443672938,2.4,0.488153963,1.3,0.196228843,1.25,0.190993789
292146.8254,86267.86299,42440.84438,17005.61229,38950.64678,28561.51283,12203.17232,3416.254517,697.0118717,410,11,10.8,22.5,2.840254872,11.2,2.35,0.81,2.45,0.368971586,2,0.40963872,1.1,0.163148486,1.02,0.155850932
292614.2603,84680.11091,41896.73099,16885.00511,38950.64678,30119.41353,12369.20188,3476.188807,697.0118717,420,12.5,12,24.5,3.174398606,13,2.8,0.83,2.9,0.424462965,2.2,0.448896341,1.2,0.172401398,1.04,0.158906832
293081.6952,84680.11091,41352.6176,16764.39793,38950.64678,29006.62732,12369.20188,3476.188807,697.0118717,425,11.8,11.6,24,3.136551951,13,3,0.82,2.7,0.402653563,2.15,0.434816311,1.15,0.167007861,1.02,0.155850932
299158.3492,86797.11368,38709.78114,13749.21845,38378.89417,30787.08526,12286.1871,3476.188807,697.0118717,465,10.5,12,24,3.116245605,12.8,2.8,0.83,2.65,0.38344359,1.95,0.387027439,1,0.143156444,0.86,0.131403727
300093.219,86003.23764,37310.63242,13085.87896,37306.85802,29080.81306,11705.08366,3356.320227,619.5661082,447,10,11.4,23,2.989786429,12.3,2.75,0.8,2.55,0.36703584,1.85,0.375929878,1,0.142389363,0.85,0.129875776
265503.0349,92089.62061,56276.87057,24905.38254,52887.11674,26855.24063,7305.300437,4195.400284,851.9033987,464,13.6,7.7,16,2.307635655,10.8,2.6,0.87,2.95,0.447341637,2.45,0.493702744,1.3,0.190092197,1.17,0.178770186
285135.3016,85738.61229,47726.51731,22191.721,41094.71908,28709.88433,9546.699435,3955.663125,774.4576352,427,10.6,8.8,18.5,2.476562588,10.6,2.6,0.85,2.45,0.365302886,1.95,0.387027439,1,0.148526009,0.93,0.142099379
288874.7809,85738.61229,46327.36859,21347.47075,41452.06447,29525.92755,8882.581214,3655.991676,697.0118717,422,9.6,9.1,20,2.630715247,11,2.7,0.81,2.3,0.340691261,1.8,0.353318598,0.9,0.133136452,0.83,0.126819876
289809.6508,84680.11091,47026.94295,20563.52408,40737.3737,28487.32708,9961.773324,3955.663125,774.4576352,429,11.4,10.3,21,2.858706152,12.5,2.75,0.86,2.8,0.404386516,2.05,0.40665625,1.05,0.152385384,0.93,0.142099379
289809.6508,85738.61229,42674.03583,22312.32818,40737.3737,29451.7418,10708.90632,3416.254517,697.0118717,424,11.6,10.4,21.5,2.723948869,10.8,2.85,0.79,2.45,0.372640285,2.05,0.398125,1,0.158498059,1.06,0.161962733
290277.0857,86797.11368,44461.83697,17548.3446,41094.71908,28487.32708,11040.96543,3775.860256,697.0118717,400,12.2,10.8,23.5,3.047939431,12.5,3.1,0.86,2.75,0.418194836,2.3,0.442931402,1.1,0.162381405,1.01,0.154322981
291679.3905,86267.86299,45783.2552,18091.0769,41452.06447,28264.76984,10459.86199,3895.728835,774.4576352,397,12.5,11.2,26,3.287938574,13,2.85,0.88,2.85,0.427265188,2.3,0.459993902,1.2,0.173168478,1.05,0.160434783
293549.1301,84680.11091,40575.31276,16161.36203,37449.79617,29896.85629,12535.23143,3416.254517,697.0118717,426,12.4,11,24.5,3.123632742,12.5,2.7,0.81,2.8,0.411723914,2.15,0.426285061,1.1,0.162381405,1.01,0.154322981
295886.3047,84680.11091,38476.58969,16583.48716,35377.19295,31306.38549,11206.99499,3236.451648,697.0118717,417,11.2,10.3,21.5,2.795021079,11.5,2.6,0.79,2.6,0.378908414,1.95,0.387027439,1,0.150060171,0.95,0.14515528
296353.7397,83886.23487,41741.27002,16221.66562,38593.3014,29971.04203,10293.83243,3536.123096,697.0118717,419,10.9,9.7,20,2.630715247,11,2.5,0.77,2.6,0.375239715,1.9,0.372947409,0.95,0.140831231,0.88,0.134459627
296821.1746,84680.11091,38787.51162,15558.32614,36806.57448,30416.15652,10957.95066,3236.451648,619.5661082,415,10.8,10.5,20.8,2.843567489,12.5,2.6,0.78,2.6,0.378908414,1.95,0.378496189,0.95,0.146200796,0.95,0.14515528
297288.6095,84680.11091,40497.58228,15317.11178,37521.26525,30119.41353,10376.84721,3416.254517,619.5661082,412,10.2,10.9,22,2.893786772,12.1,2.85,0.8,2.55,0.370704539,1.9,0.381478659,1,0.141622283,0.84,0.128347826
299158.3492,84680.11091,37543.82387,13146.18255,34448.09495,30935.45675,13116.33488,3296.385937,619.5661082,423,10.7,10,21.5,2.795021079,11.5,2.55,0.77,2.45,0.361634187,1.9,0.372947409,0.95,0.14006415,0.87,0.132931677
300326.9365,86797.11368,38087.93726,14774.37947,36449.2291,30787.08526,11206.99499,3296.385937,619.5661082,408,11,10.2,22,2.883633599,12,2.75,0.76,2.4,0.360767711,1.95,0.395558689,1.05,0.152385384,0.93,0.142099379
300560.6539,84680.11091,39176.16404,15136.20101,35877.47649,29822.67054,11040.96543,3416.254517,619.5661082,425,10.2,10.8,22,2.893786772,12.1,2.75,0.79,2.4,0.360767711,1.95,0.387027439,1,0.14929309,0.94,0.143627329
300794.3714,83621.60952,35211.90935,13146.18255,35377.19295,30416.15652,11373.02454,3116.583068,619.5661082,420,11,12.5,24.5,3.245470816,13.7,2.8,0.82,2.7,0.387978766,1.95,0.378496189,0.95,0.143899554,0.92,0.140571429
302897.8286,84150.86021,38709.78114,14171.34358,35591.60018,30193.59928,11206.99499,3356.320227,619.5661082,425,10.4,11.5,22,2.964858982,12.8,2.6,0.82,2.6,0.371571016,1.85,0.375929878,1,0.143156444,0.86,0.131403727
303832.6984,86003.23764,36377.86661,12904.96819,34662.50218,31825.68572,11456.03932,3176.517358,619.5661082,414,10.2,11,22.5,2.840254872,11.2,2.7,0.77,2.5,0.373506761,2,0.39257622,1,0.145457686,0.89,0.135987578
310844.2222,81504.60675,30781.27175,10794.34255,30731.70297,31454.75699,12618.24621,2876.845909,464.6745811,405,8.1,12,23,3.03039912,12.7,2.6,0.74,2.3,0.322347765,1.55,0.308512195,0.8,0.111610248,0.65,0.09931677
315518.5714,88120.24041,24251.91107,5668.53743,28230.28528,33531.95792,11622.06888,2037.765852,464.6745811,470,7.2,11.8,24.5,3.225164471,13.5,2.9,0.79,2.1,0.293200964,1.4,0.274803354,0.7,0.096987772,0.56,0.085565217
318323.1809,84150.86021,24796.02446,5970.055379,26943.8419,32641.72895,12037.14277,2157.634432,464.6745811,448,7.2,12.5,25,3.293470645,13.8,2.55,0.76,2.15,0.301404839,1.45,0.263289634,0.6,0.088501941,0.55,0.084037267
279526.0825,82827.73348,46171.90762,26835.09741,45382.86368,28561.51283,13697.43832,3596.057386,774.4576352,620,11.9,18,35,4.57836875,19,3.8,1.03,3.05,0.434399794,2.15,0.426285061,1.1,0.158546002,0.96,0.14668323
289342.2159,80710.73071,43140.41874,22191.721,42309.69339,28784.07007,13199.34965,3596.057386,774.4576352,550,12,15,28,3.743920383,16,3.25,0.96,2.85,0.412590391,2.1,0.42926753,1.15,0.162405377,0.96,0.14668323
289809.6508,82139.70758,43140.41874,21347.47075,41166.18816,29303.37031,13282.36443,3596.057386,697.0118717,548,11.2,15.6,31.5,4.008846973,16,3.35,0.91,2.6,0.378908414,1.95,0.387027439,1,0.147758929,0.92,0.140571429
291211.9555,81398.75661,41974.46148,20442.9169,41666.4717,29154.99881,13033.3201,3476.188807,697.0118717,546,11.2,14.6,30,3.793775277,15,3,0.91,3,0.411521122,1.9,0.398541159,1.1,0.153943517,0.9,0.137515528
289342.2159,88808.26631,39564.81646,17668.95178,41452.06447,27597.09811,11456.03932,3416.254517,697.0118717,416,20.5,13.2,32,4.605118137,21.5,5,0.99,5.3,0.752212383,3.7,0.717734756,1.8,0.269341227,1.7,0.259751553
290744.5206,90237.24319,37310.63242,16704.09434,41809.40985,28042.2126,11539.0541,3416.254517,697.0118717,424,23,13.5,33,4.630045584,21,4.8,1.01,5.6,0.790429536,3.85,0.768506098,2,0.303955745,1.95,0.297950311
292146.8254,86003.23764,41274.88712,17005.61229,37163.91987,29303.37031,12452.21665,3416.254517,697.0118717,408,13.3,14.5,28.5,3.639622619,14.6,3,0.86,2.95,0.43266684,2.25,0.454445122,1.2,0.171634317,1.03,0.157378882
292146.8254,84150.86021,40886.2347,16824.70152,37163.91987,28561.51283,12286.1871,3476.188807,697.0118717,410,11.5,11.5,24,3.085786086,12.5,2.75,0.78,2.75,0.403520039,2.1,0.42073628,1.1,0.161614325,1,0.152795031
292847.9778,84680.11091,41041.69566,17005.61229,37878.61063,29377.55605,12452.21665,3476.188807,697.0118717,423,11,11.6,24,3.136551951,13,2.75,0.79,2.65,0.390780988,2.05,0.4151875,1.1,0.157778921,0.95,0.14515528
293081.6952,85209.3616,40808.50421,16704.09434,39307.99217,29822.67054,11954.12799,3775.860256,697.0118717,457,12.3,12.5,26,3.369163957,13.8,3.2,0.87,3,0.437202016,2.25,0.437382622,1.1,0.163915567,1.03,0.157378882
296821.1746,84680.11091,39176.16404,15859.84409,36449.2291,29674.29904,11788.09843,3296.385937,697.0118717,412,11.8,11.8,24,3.116245605,12.8,3.05,0.78,2.7,0.395316164,2.05,0.40665625,1.05,0.15775495,1,0.152795031
299625.7841,87326.36437,33968.2216,10010.39589,33590.46603,30119.41353,11871.11321,3236.451648,542.1203446,476,9.1,12.5,26,3.389470302,14,2.9,0.83,2.6,0.360564918,1.7,0.325158537,0.8,0.117746894,0.73,0.111540373
280928.3873,89443.36715,40264.39082,15739.23691,36091.88372,28784.07007,9795.743768,3655.991676,697.0118717,410,11.2,10,21,2.807940287,12,2.8,0.85,2.65,0.387112289,2,0.39257622,1,0.14929309,0.94,0.143627329
285135.3016,81504.60675,44772.75891,26412.97228,45311.39461,27077.79788,9297.655102,3536.123096,774.4576352,410,12,10,21,2.807940287,12,2.75,0.81,2.6,0.389914512,2.1,0.43779878,1.2,0.173935559,1.06,0.161962733
289342.2159,83886.23487,40653.04324,15678.93332,36806.57448,24184.55372,12203.17232,3356.320227,619.5661082,402,10,10.2,20,2.71194063,11.8,2.5,0.75,2.4,0.353430312,1.85,0.367398628,0.95,0.136228746,0.82,0.125291925
294016.5651,86267.86299,39487.08598,16101.05845,37664.2034,30416.15652,10874.93588,3356.320227,697.0118717,408,11.2,10.5,22,2.822714562,11.4,2.6,0.79,2.6,0.378908414,1.95,0.404089939,1.1,0.159313082,0.97,0.14821118
294016.5651,82563.10814,40808.50421,13085.87896,35019.84757,27003.61213,9961.773324,3416.254517,619.5661082,390,10,10.2,20,2.630715247,11,2.45,0.78,2.65,0.372437492,1.8,0.370381098,1,0.137019798,0.78,0.119180124
294484,84680.11091,37388.36291,14834.68306,35019.84757,31158.014,11290.00977,3356.320227,619.5661082,410,10.6,11.4,24.5,3.143939088,12.7,2.65,0.81,2.45,0.361634187,1.9,0.372947409,0.95,0.143132473,0.91,0.139043478
296353.7397,83886.23487,33890.49112,12362.23588,33233.12065,31009.6425,11788.09843,2936.780199,619.5661082,420,10,11.5,24.5,3.113479569,12.4,2.5,0.77,2.5,0.358831965,1.8,0.370381098,1,0.143923525,0.87,0.132931677
296353.7397,85209.3616,38787.51162,16281.96921,37163.91987,30045.22778,11954.12799,3296.385937,619.5661082,424,10.8,10.2,20,2.833778704,13,2.75,0.74,2.7,0.402653563,2.15,0.400691311,0.95,0.147734957,0.97,0.14821118
296821.1746,86003.23764,37777.01533,14593.4687,37163.91987,30787.08526,10708.90632,3176.517358,619.5661082,420,10.7,11.8,24,3.035020222,12,2.85,0.79,2.45,0.361634187,1.9,0.381478659,1,0.151594332,0.97,0.14821118
296821.1746,84680.11091,38476.58969,15075.89742,36806.57448,29822.67054,11123.98021,3176.517358,619.5661082,420,10.9,10.6,21.5,2.886399634,12.4,2.7,0.75,2.6,0.378908414,1.95,0.378496189,0.95,0.144666634,0.93,0.142099379
296821.1746,85315.21174,37466.09339,12724.05742,35734.53833,28487.32708,11290.00977,3296.385937,619.5661082,426,10,11.2,21.5,2.845786943,12,2.55,0.74,2.4,0.349761613,1.8,0.353318598,0.9,0.133903533,0.84,0.128347826
296821.1746,86797.11368,39020.70307,15377.41537,37163.91987,31158.014,11206.99499,3416.254517,619.5661082,463,10.7,11.5,22,2.985165327,13,2.65,0.81,2.45,0.361634187,1.9,0.381478659,1,0.146991848,0.91,0.139043478
297288.6095,89972.61784,37777.01533,10854.64614,35377.19295,31232.19974,9878.758546,2996.714489,697.0118717,453,11.6,11.2,24,3.116245605,12.8,2.9,0.87,2.6,0.389914512,2.1,0.41220503,1.05,0.159289111,1.02,0.155850932
299158.3492,85209.3616,36688.78855,14533.16511,35377.19295,30712.89951,11290.00977,3176.517358,619.5661082,422,10.5,10.8,21,2.858706152,12.5,2.65,0.77,2.45,0.361634187,1.9,0.372947409,0.95,0.142365392,0.9,0.137515528
299158.3492,84680.11091,36533.32758,13025.57537,35948.94556,29229.18456,12452.21665,3296.385937,619.5661082,415,10.5,10.8,22,2.954705809,12.7,2.97652619,0.7,2.134862597,0.325712718,1.8,0.370381098,1,0.140855202,0.83,0.126819876
299158.3492,88649.49111,35911.48371,10070.69948,32875.77527,31899.87147,10542.87677,2816.911619,619.5661082,441,11.6,11.8,25,3.212245262,13,3,0.85,2.6,0.378908414,1.95,0.387027439,1,0.155429736,1.02,0.155850932
299158.3492,85738.61229,37854.74581,14714.07588,36449.2291,30712.89951,11040.96543,3236.451648,619.5661082,404,10.9,11,23,2.857795182,11,2.55,0.78,2.45,0.368971586,2,0.40963872,1.1,0.157778921,0.95,0.14515528
299158.3492,86267.86299,38476.58969,15317.11178,36449.2291,31158.014,11373.02454,3356.320227,619.5661082,435,10.5,10.8,22.5,2.972246119,12.5,2.6,0.77,2.45,0.357965488,1.85,0.367398628,0.95,0.141598311,0.89,0.135987578
300093.219,84150.86021,35678.29225,13206.48614,34733.97126,30861.27101,12535.23143,3176.517358,619.5661082,420,10.4,11.8,23.5,3.068245776,12.7,2.7,0.78,2.5,0.366169363,1.9,0.372947409,0.95,0.140831231,0.88,0.134459627
300560.6539,82827.73348,35445.1008,12663.75383,35734.53833,29154.99881,11123.98021,3116.583068,619.5661082,415,10.8,12.2,22.5,2.891020736,11.7,2.75,0.8,2.6,0.375239715,1.9,0.381478659,1,0.147758929,0.92,0.140571429
300560.6539,84415.48556,33890.49112,12965.27178,31803.73912,28264.76984,12286.1871,3116.583068,542.1203446,394,10,11.8,23.5,3.047939431,12.5,2.65,0.74,2.5,0.358831965,1.8,0.361849848,0.95,0.139297069,0.86,0.131403727
300560.6539,83621.60952,37388.36291,13206.48614,35234.2548,30564.52802,12452.21665,3296.385937,619.5661082,421,10.6,10,21,2.757174423,11.5,2.4,0.78,2.45,0.357965488,1.85,0.358867378,0.9,0.134670613,0.85,0.129875776
300794.3714,83356.98418,35600.56177,13568.30768,36663.63633,29674.29904,10957.95066,3176.517358,619.5661082,420,10.5,11.8,24,3.085786086,12.5,2.8,0.8,2.45,0.368971586,2,0.39257622,1,0.147758929,0.92,0.140571429
301028.0889,84150.86021,33657.29966,12060.71794,34662.50218,29006.62732,12950.30532,2756.977329,619.5661082,464,11.2,17,33,4.325450398,18,3,0.94,2.9,0.413456868,2.05,0.4151875,1.1,0.165449728,1.05,0.160434783
301962.9587,83092.35883,36144.67516,13085.87896,35520.1311,29303.37031,12203.17232,3176.517358,619.5661082,415,10.4,11.5,24.5,3.174398606,13,2.8,0.79,2.5,0.362500664,1.85,0.367398628,0.95,0.140831231,0.88,0.134459627
301962.9587,84680.11091,31325.38514,10372.21743,32875.77527,29748.48479,12452.21665,2577.17446,619.5661082,415,9.8,13.4,24,3.187317815,13.5,2.9,0.81,2.8,0.38604302,1.8,0.387443598,1.1,0.160080163,0.98,0.14973913
301962.9587,83092.35883,32491.3424,10613.43178,30731.70297,29896.85629,11622.06888,2816.911619,619.5661082,415,9.8,11.7,23,3.010092775,12.5,2.4,0.75,2.35,0.341557738,1.75,0.347769817,0.9,0.133136452,0.83,0.126819876
302897.8286,84944.73625,33657.29966,11276.77127,33876.34234,30638.71376,12286.1871,2756.977329,619.5661082,442,10,13.5,26.5,3.478082823,14.5,3,0.81,2.6,0.364233617,1.75,0.381894817,1.1,0.160080163,0.98,0.14973913
308039.6127,84680.11091,29537.584,9105.842042,31446.39373,31158.014,12120.15754,2517.24017,542.1203446,386,9.2,10.8,21.5,2.795021079,11.5,2.45,0.75,2.8,0.375036922,1.65,0.336672256,0.9,0.132369371,0.82,0.125291925
309675.6349,85209.3616,30548.0803,9648.574349,32161.0845,31158.014,12369.20188,2577.17446,542.1203446,385,9.6,11.6,21,2.807940287,12,2.4,0.79,2.4,0.346092914,1.75,0.356301067,0.95,0.143132473,0.91,0.139043478
308974.4825,86532.48833,32180.42046,11035.55691,32518.42988,29822.67054,12203.17232,2756.977329,619.5661082,414,10.2,11.8,24,3.035020222,12,2.7,0.74,2,0.309811507,1.75,0.347769817,0.9,0.140040179,0.92,0.140571429
322530.0952,79652.22932,20598.57832,4583.072816,21440.723,31899.87147,11622.06888,1977.831562,387.2288176,453,5.8,15.2,31,3.971000318,16,3.3,0.84,2.3,0.30033557,1.25,0.224032012,0.5,0.067742818,0.38,0.058062112
322530.0952,78858.35328,20443.11735,4522.769226,21440.723,34125.4439,11954.12799,1977.831562,387.2288176,455,5.7,15.3,32,3.995927765,15.5,3.25,0.82,2.4,0.309405922,1.25,0.224032012,0.5,0.065441576,0.35,0.053478261
327204.4444,78752.50314,19588.08202,4040.340509,21798.06838,33754.51516,11871.11321,1857.962983,387.2288176,455,5.4,16,33,4.325450398,18,3.2,0.9,2.8,0.334681231,1.1,0.190323171,0.4,0.060024068,0.38,0.058062112
315518.5714,87061.73903,26039.71221,6452.484096,27730.00175,33086.84343,11705.08366,2217.568722,542.1203446,463,7.4,12,25,3.263011127,13.5,2.7,0.79,2,0.284130612,1.4,0.266272104,0.65,0.093128397,0.56,0.085565217
316453.4412,85473.98695,24329.64156,6392.180506,26657.9656,33161.02918,11954.12799,2037.765852,542.1203446,454,7.8,12.5,25,3.263011127,13.5,2.8,0.77,2.25,0.310475191,1.45,0.280352134,0.7,0.100823175,0.61,0.093204969
289342.2159,81239.9814,43917.72358,22553.54254,43739.07492,28190.58409,12867.29054,3655.991676,774.4576352,550,11.5,16.2,30.5,3.983919526,16.5,3.55,0.93,2.8,0.400717817,2,0.40963872,1.1,0.158546002,0.96,0.14668323
289809.6508,81081.20619,41430.34809,21347.47075,41452.06447,28561.51283,13448.39399,3476.188807,697.0118717,535,11.2,16,32,4.097459494,16.5,3.35,0.9,3,0.415189821,1.95,0.387027439,1,0.148526009,0.93,0.142099379
292146.8254,82563.10814,42829.4968,20623.82767,40737.3737,28042.2126,13282.36443,3655.991676,697.0118717,525,11.4,16.5,34,4.40114371,18,4.031889961,0.85,2.542255725,0.377339504,2,0.39257622,1,0.144307065,0.875,0.133695652
296353.7397,83886.23487,41741.27002,16221.66562,38593.3014,29971.04203,10293.83243,3536.123096,697.0118717,419,10.9,9.7,20,2.630715247,11,2.5,0.77,2.6,0.375239715,1.9,0.372947409,0.95,0.140831231,0.88,0.134459627
299158.3492,84680.11091,37543.82387,13146.18255,34448.09495,30935.45675,13116.33488,3296.385937,619.5661082,423,10.7,10,21.5,2.795021079,11.5,2.55,0.77,2.45,0.361634187,1.9,0.372947409,0.95,0.14006415,0.87,0.132931677
299158.3492,84680.11091,36533.32758,13025.57537,35948.94556,29229.18456,12452.21665,3296.385937,619.5661082,415,10.5,10.8,22,2.954705809,12.7,2.97652619,0.7,2.134862597,0.325712718,1.8,0.370381098,1,0.140855202,0.83,0.126819876
300560.6539,83621.60952,37388.36291,13206.48614,35234.2548,30564.52802,12452.21665,3296.385937,619.5661082,421,10.6,10,21,2.757174423,11.5,2.4,0.78,2.45,0.357965488,1.85,0.358867378,0.9,0.134670613,0.85,0.129875776
